product_id,p_name,p_subname,p_slug,p_creation_date,p_last_update_date,p_risk_indicator,p_recommended_horizon,available_pp,available_pm,rating,rating_repartition,reviews_nb,programmed_payment_available,programmed_payment_minimum_monthly,programmed_payment_minimum_quarterly,programmed_payment_minimum_biannually,programmed_payment_minimum_annually,is_free_management,p_lifecycle_id,createdAt,p_category_id,p_category,p_category_slug,seller_id,seller_slug,company_name
0d80fe09-dafd-46bc-8a4e-98d0b5edbc01,Activimmo,,activimmo,2019-01-01,2021-01-08,7,89,true,true,4.5,"0,0,0,1,1",2,true,620,620,620,620,false,2,Mon Jul 31 2023 16:54:15 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
6513e450-4cc6-4650-a984-54c8e4142adc,Interpierre France,,interpierre-france,2019-01-01,2021-01-01,3,96,true,true,4,"0,0,0,1,0",1,false,,,,,false,2,Mon Jul 31 2023 16:54:24 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,d9a0ec6f-2d70-4f67-967e-a535ccb988c2,test-flavien,Test · Flavien
0b75fc30-3bfb-48c7-b1b0-453dee3c8767,6 mois · Compte à terme,,6-mois-compte-a-terme-entreprises,2023-01-01,2023-11-07,0,6,false,true,0,"0,0,0,0,0",0,false,,,,,false,2,Tue Nov 07 2023 15:56:58 GMT+0100 (heure normale d’Europe centrale),6,Compte à terme,compte-a-terme,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
cb6e113b-2e6d-4f50-b13b-357a5c009894,Pierval Santé,,pierval-sante,2019-01-01,2021-01-01,3,96,true,true,5,"0,0,0,0,1",1,true,204,204,204,204,false,2,Mon Jul 31 2023 16:54:18 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
46651896-e4c0-4665-9a64-486bc6e8d43d,Himalia · Private Equity,Himalia,himalia-private-equity,2017-03-23,2024-03-20,1,96,true,false,1,"0,0,0,0,0",47,false,,,,,false,2,Wed Mar 20 2024 18:01:49 GMT+0100 (heure normale d’Europe centrale),1,Assurance vie,assurance-vie,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
a0f812d6-817f-4b21-95ca-6c4ad04a2f1b,Novapierre 1,,novapierre-1,2019-01-01,2021-01-01,3,96,true,true,3.5,"0,0,0,2,0",2,false,,,,,false,2,Mon Jul 31 2023 16:54:25 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,e9a0ec6f-2d70-4f67-967e-a535ccb988c2,atland-voisin,MyMoneyBank
28ebe334-f0e0-4336-8a65-1c29780cb5b1,Novapierre Résidentiel,,novapierre-residentiel,2019-01-01,2021-01-01,3,96,true,true,5,"0,0,0,0,0",14,false,,,,,false,2,Mon Jul 31 2023 16:54:26 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
66472383-449e-4199-924c-09af7266dc74,Interpierre Europe Centrale,,interpierre-europe-centrale,2020-01-01,2021-01-01,3,96,true,true,5,"0,0,0,0,1",1,false,,,,,false,2,Mon Jul 31 2023 16:54:24 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,d9a0ec6f-2d70-4f67-967e-a535ccb988c2,test-flavien,Test · Flavien
7b1cae65-c18a-44a0-b246-e00f87d83419,Grand Paris Résidentiels,,grand-paris-residentiels,2021-01-01,2021-01-01,3,96,true,true,2,"0,0,0,0,0",20,false,,,,,false,2,Mon Jul 31 2023 16:54:22 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
19685bd3-d7db-4a7a-92c6-096cac710b30,Pfo,,pfo,2019-01-01,2021-01-01,3,96,true,true,4,"0,0,0,1,0",1,false,,,,,false,2,Mon Jul 31 2023 16:54:27 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
1b688139-151f-4765-bca1-b4d489bfa26b,Pfo2,,pfo2,2019-01-01,2021-01-01,3,96,true,true,1,"0,0,0,0,0",8,false,,,,,false,2,Mon Jul 31 2023 16:54:27 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
8fa7019c-0ffb-4a24-b160-ae0f0db1cf49,12 mois · Compte à terme,,12-mois-compte-a-terme-entreprises,2023-01-01,2023-11-07,2,12,false,true,0,"0,0,0,0,0",0,false,,,,,false,2,Tue Nov 07 2023 15:56:59 GMT+0100 (heure normale d’Europe centrale),6,Compte à terme,compte-a-terme,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
4ffb8b93-0ada-4614-9939-d61728b9d6f3,Sofiprime,,sofiprime,2019-01-01,2021-01-01,3,96,true,true,5,"0,0,0,0,1",1,false,,,,,false,2,Mon Jul 31 2023 16:54:12 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,e9a0ec6f-2d70-4f67-967e-a535ccb988c2,atland-voisin,MyMoneyBank
d39ee2e7-d529-4f8c-83ee-f0b4af815d01,Liberalys Viee,,liberalys-viee,2017-03-23,2024-03-20,7,96,true,true,3,"0,0,0,0,0",76,false,,,,,false,0,Wed Mar 20 2024 17:52:35 GMT+0100 (heure normale d’Europe centrale),1,Assurance vie,assurance-vie,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
75677721-bcec-42e0-b58d-e252250373ec,Cap Foncières & Territoires,,cap-foncieres-and-territoires,2019-01-01,2021-01-01,3,96,true,true,5,"0,0,0,0,0",25,false,,,,,false,2,Mon Jul 31 2023 16:54:09 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
e4c01896-e4c0-4665-9a64-486bc6e89a64,Gestion libre,Himalia,himalia-gestion-libre,2017-03-23,2024-03-20,-1,96,true,false,1,"0,0,0,0,0",47,false,,,,,true,2,Wed Mar 20 2024 18:01:49 GMT+0100 (heure normale d’Europe centrale),1,Assurance vie,assurance-vie,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
30ec2031-b71b-49db-8204-b7a9a1d2d076,Esg Pierre Capitale,,esg-pierre-capitale,2020-01-01,2022-01-01,3,96,true,true,1,"0,0,0,0,0",90,false,,,,,false,0,Mon Oct 23 2023 11:22:34 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
4a914958-a563-4a91-ae9c-9b182a2ce731,Mistral Sélection,,mistral-selection,2024-04-22,2024-04-22,3,120,true,true,3,"0,0,1,0,0",1,true,180,180,,,false,2,Tue Feb 27 2024 17:40:31 GMT+0100 (heure normale d’Europe centrale),0,SCPI,scpi,d9a0ec6f-2d70-4f67-967e-a535ccb988c2,test-flavien,Test · Flavien
5e9608e3-5e96-4bb1-84ff-698ece934bb1,Profil Dynamique,Alphacap,alphacap-profil-dynamique,2023-12-31,2024-05-01,7,60,true,true,0,"0,0,0,0,0",0,true,500,1500,3000,6000,false,2,Mon Oct 23 2023 11:22:29 GMT+0200 (heure d’été d’Europe centrale),8,Cryptomonnaie,cryptomonnaie,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
5ded0665-7ef0-4f7c-ac10-520f64a55605,Edissimmo,,edissimmo,2020-01-01,2022-01-01,3,96,true,true,5,"0,0,0,0,0",47,false,,,,,false,0,Mon Oct 23 2023 11:22:31 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
f57856a9-5928-4d6b-bc55-275870a994d5,Kyaneos Pierre,,kyaneos-pierre,2020-01-01,2022-01-01,3,96,true,true,1,"0,0,0,0,0",10,false,,,,,false,2,Mon Oct 23 2023 11:22:35 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
169e44ac-cf97-4f45-b644-06a1c60367f8,Selectipierre 2,,selectipierre-2,2019-01-01,2021-01-01,3,96,true,true,5,"0,0,0,0,0",15,false,,,,,false,2,Mon Jul 31 2023 16:54:21 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,e9a0ec6f-2d70-4f67-967e-a535ccb988c2,atland-voisin,MyMoneyBank
9a6c4a66-9a6c-4795-88a1-86925360e556,Himalia · Immobilier,,himalia-immobilier,2017-03-23,2024-03-20,1,96,true,false,1,"0,0,0,0,0",47,false,,,,,false,2,Wed Mar 20 2024 18:01:49 GMT+0100 (heure normale d’Europe centrale),1,Assurance vie,assurance-vie,c9a0ec6f-2d70-4f66-967e-a535ccb988c2,bnp-paribas-reim,BNP Paribas REIM
dd31bfbd-3ca0-4440-965a-347b4c30b5de,Immo Evolutif,,immo-evolutif,2020-01-01,2022-01-01,3,96,true,true,5,"0,0,0,0,0",63,false,,,,,false,2,Mon Oct 23 2023 11:22:30 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
bba5d495-0f94-46c1-b41f-a5afa636d915,Epsilon 360,,epsilon-360,2021-01-01,2022-01-01,3,96,true,true,2,"0,0,0,0,0",64,false,,,,,false,2,Mon Oct 23 2023 11:22:32 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
c4671831-6e9f-4fc4-bf94-b0a2eb0a4903,Optimale,,optimale,2020-01-01,2022-01-01,3,96,true,true,2,"0,0,0,0,0",15,true,100,100,100,100,false,2,Mon Oct 23 2023 11:22:32 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
84b7d300-0acc-46c2-aa01-607be5a3eb42,Fructirégions Europe,,fructiregions-europe,2020-01-01,2022-01-01,3,96,true,true,2,"0,0,0,0,0",18,false,,,,,false,0,Mon Oct 23 2023 11:22:29 GMT+0200 (heure d’été d’Europe centrale),0,SCPI,scpi,198114f3-a409-46a6-9b77-928201600ab6,test-flavien,Test · Flavien
